,date,transc,name,qty,price,traded_pc
0,"22 Mar, 2021",Purchase,NOMURA INDIA INVESTMENT FUND MOTHER FUND,Qty 500000,Price 1214,% Traded 0.16
1,"22 Mar, 2021",Purchase,NOMURA INDIA INVESTMENT FUND MOTHER FUND,Qty 250000,Price 1214,% Traded 0.08
2,"22 Mar, 2021",Purchase,EMPLOYEES PROVIDENT FUND,Qty 250000,Price 1214,% Traded 0.08
3,"22 Mar, 2021",Sell,UTTAM  TIBREWAL,Qty 500000,Price 1214,% Traded 0.16
4,"22 Mar, 2021",Sell,SHREE DHAM MINING INDUSTRIES LLP,Qty 500000,Price 1214,% Traded 0.16
5,"30 Jul, 2020",Purchase,WESTBRIDGE AIF I,Qty 5854114,Price 746.4,% Traded 1.88
6,"30 Jul, 2020",Purchase,RELIANCE MUTUAL FUND,Qty 400000,Price 746.4,% Traded 0.13
7,"30 Jul, 2020",Purchase,MORGAN STANLEY ASIA SINGAPORE PTE  NON ODI,Qty 400000,Price 746.4,% Traded 0.13
