,date,transc,name,qty,price,traded_pc
0,"24 Oct, 2016",Purchase,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,Qty 4360894,Price 76.5,% Traded 0.43
1,"24 Oct, 2016",Sell,HSBC GLOBAL INVESTMENT FU NDS MAURITIUS LTD,Qty 4360894,Price 76.5,% Traded 0.43
2,"06 Sep, 2016",Purchase,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,Qty 7120000,Price 82.5,% Traded 0.70
3,"06 Sep, 2016",Sell,HSBC GLOBAL INVESTMENT FU NDS MAURITIUS LTD,Qty 7120000,Price 82.5,% Traded 0.70
4,"21 Jul, 2015",Purchase,JSL LIMITED,Qty 800000,Price 79.4,% Traded 0.08
5,"21 Jul, 2015",Sell,JSL OVERSEAS LIMITED,Qty 800000,Price 79.4,% Traded 0.08
6,"11 Nov, 2014",Purchase,VIRTUOUS TRADECORP PRIVATE LIMITED,Qty 2157051,Price 156,% Traded 0.21
7,"11 Nov, 2014",Sell,PENTEL HOLDINGLIMITED,Qty 2157051,Price 156,% Traded 0.21
