,date,transc,name,qty,price,traded_pc
0,"18 Mar, 2010",Purchase,DBH INTERNATIONAL P. LTD.,Qty 200000,Price 284,% Traded 0.09
1,"18 Mar, 2010",Sell,BHARAT STARCH PRODUCTS LTD.,Qty 200000,Price 284,% Traded 0.09
