,date,transc,name,qty,price,traded_pc
0,"08 Apr, 2021",Purchase,THE MASTER TRUST BANK OF JAPAN LTD.AS TRUSTEE FOR GOVERNMENT PENSION INVESTMENT FUND MTBJ4000,Qty 1981836,Price 105.45,% Traded 0.02
1,"08 Apr, 2021",Sell,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,Qty 1981836,Price 105.45,% Traded 0.02
2,"25 Feb, 2021",Purchase,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,Qty 1243122,Price 103.4,% Traded 0.01
3,"25 Feb, 2021",Sell,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,Qty 1243122,Price 103.4,% Traded 0.01
4,"18 Mar, 2019",Purchase,POWERSHARES INDIA PORTFOLIO,Qty 975025,Price 158.05,% Traded 0.01
5,"18 Mar, 2019",Sell,POWERSHARES MAURITIUS (PINSPV) (679038),Qty 975025,Price 158.05,% Traded 0.01
6,"26 Sep, 2016",Purchase,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,Qty 2740000,Price 157,% Traded 0.03
7,"26 Sep, 2016",Sell,HSBC GLOBAL INVESTMENT FU NDS MAURITIUS LTD,Qty 2740000,Price 157,% Traded 0.03
