,date,transc,name,qty,price,traded_pc
0,"27 Nov, 2018",Purchase,GOTHIC CORPORATION,Qty 629478,Price 904.55,% Traded 0.56
1,"27 Nov, 2018",Purchase,THE DUKE ENDOWMENT,Qty 207425,Price 904.55,% Traded 0.19
2,"27 Nov, 2018",Purchase,GOTHIC HSP CORPORATION,Qty 196992,Price 904.55,% Traded 0.18
3,"27 Nov, 2018",Purchase,EMPLOYEES RETIREMENT PLAN OF DUKE UNIVERSITY,Qty 111150,Price 904.55,% Traded 0.10
4,"27 Nov, 2018",Sell,GHI LTP LTD,Qty 629478,Price 904.55,% Traded 0.56
5,"27 Nov, 2018",Sell,GHI JBD LTD,Qty 207425,Price 904.55,% Traded 0.19
6,"27 Nov, 2018",Sell,GHI HSP LTD,Qty 196992,Price 904.55,% Traded 0.18
7,"27 Nov, 2018",Sell,GHI ERP LTD,Qty 111150,Price 904.55,% Traded 0.10
