,date,transc,name,qty,price,traded_pc
0,"31 Oct, 2006",Purchase,SMIFS CAPITAL MARKETS LTD.,Qty 4100000,Price 62,% Traded 1.81
1,"31 Oct, 2006",Sell,MAYA TRADE LINKS LTD.,Qty 4100000,Price 62,% Traded 1.81
