,date,transc,name,qty,price,traded_pc
0,"02 Dec, 2020",Purchase,NETTLE INFRASTRUCTURE INVESTMENTS LIMITED,Qty 66500000,Price 215.5,% Traded 2.47
1,"02 Dec, 2020",Sell,P 5 ASIA HOLDING INVESTMENTS MAURITIUS LIMITED,Qty 66500000,Price 215.5,% Traded 2.47
2,"03 Aug, 2020",Purchase,BOFA SECURITIES EUROPE SA,Qty 790004,Price 190.5,% Traded 0.03
3,"03 Aug, 2020",Sell,MERRILL LYNCH MARKETS SINGAPORE PTE. LTD.,Qty 790004,Price 190.5,% Traded 0.03
4,"16 Jun, 2020",Purchase,VAERDIPAPIRFONDEN NORDEA INVEST PORTEFOLJE AKTIER,Qty 556398,Price 222.9,% Traded 0.02
5,"16 Jun, 2020",Sell,INVESTERINGSFORENINGEN NORDEA INVEST PORTEFOLJE,Qty 556398,Price 222.9,% Traded 0.02
6,"25 Sep, 2019",Purchase,LLOYDS BANK PENSION SCHEME NO 1,Qty 691105,Price 257.65,% Traded 0.03
7,"25 Sep, 2019",Sell,HBOS FINAL SALARY PENSION SCHEME ,Qty 691105,Price 257.65,% Traded 0.03
