,date,transc,name,qty,price,traded_pc
0,"26 Apr, 2021",Purchase,SAMYAKTVA CONSTRUCTION LLP,Qty 300000,Price 1310,% Traded 0.05
1,"26 Apr, 2021",Purchase,SAMYAKTVA CONSTRUCTION LLP,Qty 300000,Price 1310,% Traded 0.05
2,"26 Apr, 2021",Sell,DHIREN HASMUKHLAL VORA,Qty 300000,Price 1310,% Traded 0.05
3,"26 Apr, 2021",Sell,UDAY HASMUKHLAL VORA,Qty 300000,Price 1310,% Traded 0.05
4,"08 Apr, 2021",Purchase,THE MTBJ LTD. AS TRST FOR GOVERNMENT PENSION INVESTMENT FUND MTBJ400045849,Qty 144139,Price 1438.15,% Traded 0.02
5,"08 Apr, 2021",Sell,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,Qty 144139,Price 1438.15,% Traded 0.02
6,"04 Mar, 2021",Purchase,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,Qty 116085,Price 1307.2,% Traded 0.02
7,"04 Mar, 2021",Sell,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,Qty 116085,Price 1307.2,% Traded 0.02
