,date,transc,name,qty,price,traded_pc
0,"03 May, 2017",Purchase,SADEEV SINGH SANDHU,Qty 546950,Price 404,% Traded 0.02
1,"03 May, 2017",Sell,HARBAKSH KAUR SANDHU,Qty 546950,Price 404,% Traded 0.02
2,"03 Mar, 2015",Purchase,SADEEV SINGH SANDHU,Qty 210500,Price 470,% Traded 0.01
3,"03 Mar, 2015",Sell,HARBAKSH KAUR SANDHU,Qty 210500,Price 470,% Traded 0.01
4,"02 Mar, 2015",Purchase,SADEEV SINGH SANDHU,Qty 111000,Price 460,% Traded 0.00
5,"02 Mar, 2015",Sell,HARBAKSH KAUR SANDHU,Qty 111000,Price 460,% Traded 0.00
6,"26 Feb, 2015",Purchase,SADEEV SINGH SANDHU,Qty 110000,Price 455,% Traded 0.00
7,"26 Feb, 2015",Sell,HARBAKSH KAUR SANDHU,Qty 110000,Price 455,% Traded 0.00
