,date,transc,name,qty,price,traded_pc
0,"08 Jun, 2018",Purchase,TT EMERGING MKTS OPPORTUN FD II LT,Qty 96097,Price 1332.15,% Traded 0.16
1,"08 Jun, 2018",Purchase,DB INTERNATIONAL (ASIA) LIMITED,Qty 93000,Price 1332.15,% Traded 0.15
2,"08 Jun, 2018",Purchase,TT EMERGING MARKETS EQUITY FUND,Qty 91958,Price 1332.15,% Traded 0.15
3,"08 Jun, 2018",Purchase,LGT SELECT FUNDS - LGT SELECT EQUITY EMERGING MARKETS,Qty 55144,Price 1332.15,% Traded 0.09
4,"08 Jun, 2018",Purchase,TT EMERGING MRKTS UNCONSTRAINED FD,Qty 41285,Price 1332.15,% Traded 0.07
5,"08 Jun, 2018",Purchase,SUNSUPER SUPERANNUATION FUND,Qty 35693,Price 1332.15,% Traded 0.06
6,"08 Jun, 2018",Purchase,INTERNAT BK FOR RECO AND DEV AS TR FOR STAFF RET PL AND TR,Qty 32711,Price 1332.15,% Traded 0.05
7,"08 Jun, 2018",Purchase,TELSTRA SUPER PTY LTD AS TRUSTEE FOR TELSTRA SUPERANNUATION SCHEME,Qty 27718,Price 1332.15,% Traded 0.05
