,date,transc,name,qty,price,traded_pc
0,"19 Mar, 2019",Purchase,GUJARAT STATE FINANCIAL SERVICES LTD,Qty 46871621,Price 260.85,% Traded 9.75
1,"19 Mar, 2019",Sell,GUJARAT STATE INVESTMENTS LIMITED,Qty 46871621,Price 260.85,% Traded 9.75
