,date,transc,name,qty,price,traded_pc
0,"08 Apr, 2021",Purchase,THE MASTER TRUST BANK OF JAPAN LTD.AS TRUSTEE FOR GOVERNMENT PENSION INVESTMENT FUND MTBJ4000,Qty 76954,Price 1888.4,% Traded 0.02
1,"08 Apr, 2021",Sell,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,Qty 76954,Price 1888.4,% Traded 0.02
2,"27 May, 2019",Purchase,PIDICHEM PVT LTD,Qty 100000,Price 1240,% Traded 0.02
3,"27 May, 2019",Sell,SUSHILKUMAR KALYANJI PAREKH,Qty 100000,Price 1240,% Traded 0.02
4,"22 May, 2019",Purchase,PIDICHEM PVT LTD,Qty 120000,Price 1206,% Traded 0.02
5,"22 May, 2019",Sell,SUSHILKUMAR KALYANJI PAREKH,Qty 120000,Price 1206,% Traded 0.02
6,"22 Nov, 2018",Purchase,ISHIJAS CHEMICALS PVT LTD,Qty 132000,Price 1164,% Traded 0.03
7,"22 Nov, 2018",Sell,NEERAV APURVA PAREKH  .,Qty 132000,Price 1164,% Traded 0.03
