,date,transc,name,qty,price,traded_pc
0,"08 Apr, 2021",Purchase,THE MTBJ LTD. AS TRST FOR GOVERNMENT PENSION INVESTMENT FUND MTBJ400045849,Qty 186077,Price 739.45,% Traded 0.02
1,"08 Apr, 2021",Sell,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,Qty 186077,Price 739.45,% Traded 0.02
2,"11 May, 2020",Purchase,TKP INVESTMENTS BV-AEGON CUSTODY B.V.RE AGMM EMERGING MARKETS FUND,Qty 1327590,Price 499.55,% Traded 0.13
3,"11 May, 2020",Sell,STICHTING MM EMERGING MARKETS FUND,Qty 1327590,Price 499.55,% Traded 0.13
4,"25 Feb, 2019",Purchase,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 175175,Price 667.95,% Traded 0.02
5,"25 Feb, 2019",Sell,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 175175,Price 667.95,% Traded 0.02
6,"18 Feb, 2019",Purchase,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 1491193,Price 663.75,% Traded 0.15
7,"18 Feb, 2019",Sell,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 1491193,Price 663.75,% Traded 0.15
