,date,transc,name,qty,price,traded_pc
0,"20 Jan, 2012",Purchase,BHUSHAN INFRASTRUCTURE PVT LTD,Qty 500000,Price 331.55,% Traded 0.05
1,"20 Jan, 2012",Sell,AARTI SINGAL,Qty 500000,Price 331.55,% Traded 0.05
2,"16 Jan, 2012",Purchase,BHUSHAN INFRASTRUCTURE PVT LTD,Qty 500000,Price 331.55,% Traded 0.05
3,"16 Jan, 2012",Sell,AARTI SINGAL,Qty 500000,Price 331.55,% Traded 0.05
4,"11 Jan, 2012",Purchase,BHUSHAN INFRASTRUCTURE PVT LTD,Qty 550000,Price 331.55,% Traded 0.05
5,"11 Jan, 2012",Sell,AARTI SINGAL,Qty 550000,Price 331.55,% Traded 0.05
6,"06 Jan, 2012",Purchase,BHUSHAN INFRASTRUCTURE PVT LTD,Qty 350000,Price 331.55,% Traded 0.03
7,"06 Jan, 2012",Sell,AARTI SINGAL,Qty 350000,Price 331.55,% Traded 0.03
