,date,transc,name,qty,price,traded_pc
0,"27 Mar, 2017",Purchase,ROHIN RAJ SUREKA,Qty 1000000,Price 1030,% Traded 0.22
1,"27 Mar, 2017",Purchase,AVISHI SUREKA,Qty 400000,Price 1030,% Traded 0.09
2,"27 Mar, 2017",Purchase,RADHE SHYAM GOENKA,Qty 239000,Price 1030,% Traded 0.05
3,"27 Mar, 2017",Sell,PRITI SUREKA,Qty 1400000,Price 1030,% Traded 0.31
4,"27 Mar, 2017",Sell,SHOBHANA AGARWAL,Qty 90000,Price 1030,% Traded 0.02
5,"27 Mar, 2017",Sell,SMRITI AGARWAL,Qty 78000,Price 1030,% Traded 0.02
6,"27 Mar, 2017",Sell,JYOTI AGARWAL,Qty 71000,Price 1030,% Traded 0.02
7,"18 Mar, 2016",Purchase,BHANU VYAPAAR PVT LTD,Qty 457700,Price 945,% Traded 0.10
