,date,transc,name,qty,price,traded_pc
0,"11 Jun, 2015",Purchase,INTEGRATED ENTERPRISES (INDIA) LIMITED,Qty 500000,Price 103.5,% Traded 0.07
1,"11 Jun, 2015",Sell,PANCHAPAGESAN VAIDYANATHANHUF,Qty 500000,Price 103.5,% Traded 0.07
2,"17 Dec, 2014",Purchase,INTEGRATED ENTERPRISES (INDIA) LIMITED,Qty 900000,Price 88.25,% Traded 0.12
3,"17 Dec, 2014",Purchase,IEP INSURANCE BROKING SERVICES PRIVATE LIMITED,Qty 600000,Price 88.25,% Traded 0.08
4,"17 Dec, 2014",Sell,PANCHAPAGESAN VAIDYANATHANHUF,Qty 900000,Price 88.25,% Traded 0.12
5,"17 Dec, 2014",Sell,PANCHAPAGESAN VAIDYANATHAN S HUF,Qty 600000,Price 88.25,% Traded 0.08
6,"13 Jun, 2014",Purchase,EQUINOX MANAGEMENT PARTNERS-EQUINOX PARTNERS LP,Qty 16488423,Price 74.25,% Traded 2.23
7,"13 Jun, 2014",Purchase,EQUINOX MANAGEMENT PARTNERS -KUROTO FUND LP,Qty 5187911,Price 74.25,% Traded 0.70
