,date,transc,name,qty,price,traded_pc
0,"04 May, 2021",Purchase,BOFA SECURITIES EUROPE SA,Qty 144973,Price 751.15,% Traded 0.07
1,"04 May, 2021",Sell,AB ARYA PARTNERS (MASTER) FUND SICAV-RAIF S.C.SP,Qty 144973,Price 751.15,% Traded 0.07
2,"29 Mar, 2016",Purchase,GKW LIMITED,Qty 2000000,Price 71.4,% Traded 1.03
3,"29 Mar, 2016",Sell,KIWI INVESTMENTS LTD,Qty 2000000,Price 71.4,% Traded 1.03
4,"23 Mar, 2016",Purchase,EMERALD COMPANY LIMITED,Qty 5840000,Price 71.05,% Traded 2.99
5,"23 Mar, 2016",Sell,KIWI INVESTMENTS LTD,Qty 5840000,Price 71.05,% Traded 2.99
6,"09 Dec, 2011",Purchase,GKW LIMITED,Qty 2000000,Price 69.5,% Traded 1.03
7,"09 Dec, 2011",Purchase,H.L. INVESTMENT COMPANY LIMITED,Qty 1800000,Price 69.5,% Traded 0.92
