,date,transc,name,qty,price,traded_pc
0,"27 Jun, 2016",Purchase,BUZZ INFOTECH PRIVATE LIMITED,Qty 950000,Price 109.5,% Traded 0.40
1,"27 Jun, 2016",Sell,WAVES CREATIONS PRIVATE LIMITED,Qty 950000,Price 109.5,% Traded 0.40
2,"22 Mar, 2016",Purchase,MINDA CAPITAL LIMITED,Qty 500000,Price 91.5,% Traded 0.21
3,"22 Mar, 2016",Sell,ALMIGHTY INTERNATIONAL PTE. LTD,Qty 500000,Price 91.5,% Traded 0.21
4,"16 Sep, 2015",Purchase,MINDA CAPITAL LIMITED,Qty 1350000,Price 71,% Traded 0.56
5,"16 Sep, 2015",Sell,ALMIGHTY INTERNATIONAL PTE. LTD,Qty 1350000,Price 71,% Traded 0.56
