,date,transc,name,qty,price,traded_pc
0,"07 May, 2021",Purchase,ICICI PRUDENTIAL MUTUAL FUND,Qty 9000000,Price 960,% Traded 0.90
1,"07 May, 2021",Purchase,ADITYA BIRLA SUN LIFE MUTUAL FUND,Qty 4600000,Price 960,% Traded 0.46
2,"07 May, 2021",Purchase,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Qty 3800000,Price 960,% Traded 0.38
3,"07 May, 2021",Purchase,GOVERNMENT OF SINGAPORE,Qty 3491029,Price 960,% Traded 0.35
4,"07 May, 2021",Purchase,SOCIETE GENERALE,Qty 2534000,Price 960,% Traded 0.25
5,"07 May, 2021",Purchase,INTEGRATED CORE STRATEGIES (ASIA) PTE.LTD.,Qty 2250000,Price 960,% Traded 0.22
6,"07 May, 2021",Purchase,BNP PARIBAS ARBITRAGE,Qty 1958000,Price 960,% Traded 0.20
7,"07 May, 2021",Purchase,HDFC MUTUAL FUND,Qty 1900000,Price 960,% Traded 0.19
