,date,transc,name,qty,price,traded_pc
0,"04 Jun, 2018",Purchase,AL MEHWAR COMMERCIAL INVSTMENTS LLC WHITING,Qty 1081485,Price 199,% Traded 0.81
1,"04 Jun, 2018",Sell,ABU DHABI INVESTMENT COUNCIL WHITING,Qty 1081485,Price 199,% Traded 0.81
