,date,transc,name,qty,price,traded_pc
0,"08 Apr, 2021",Purchase,THE MTBJ LTD. AS TRST FOR GOVERNMENT PENSION INVESTMENT FUND MTBJ400045849,Qty 905460,Price 236.9,% Traded 0.02
1,"08 Apr, 2021",Sell,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,Qty 905460,Price 236.9,% Traded 0.02
2,"25 Feb, 2021",Purchase,VFTR C INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,Qty 570738,Price 205.4,% Traded 0.02
3,"25 Feb, 2021",Sell,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,Qty 570738,Price 205.4,% Traded 0.02
4,"03 Aug, 2020",Purchase,BOFA SECURITIES EUROPE SA,Qty 2692929,Price 117,% Traded 0.07
5,"03 Aug, 2020",Sell,MERRILL LYNCH MARKETS SINGAPORE PTE. LTD.,Qty 2692929,Price 117,% Traded 0.07
6,"22 Mar, 2019",Purchase,POWERSHARES INDIA PORTFOLIO,Qty 1150933,Price 174.55,% Traded 0.03
7,"22 Mar, 2019",Sell,POWERSHARES MAURITIUS (PINSPV) (679038),Qty 1150933,Price 174.55,% Traded 0.03
