,date,transc,name,qty,price,traded_pc
0,"30 Mar, 2017",Purchase,M J SHAH FAMILY TRUST,Qty 1800,Price 59300,% Traded 0.04
1,"30 Mar, 2017",Sell,SHAH MAYANK JASHWANTLAL,Qty 1800,Price 59300,% Traded 0.04
