,date,transc,name,qty,price,traded_pc
0,"25 Feb, 2019",Purchase,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 415113,Price 604.1,% Traded 0.38
1,"25 Feb, 2019",Sell,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 415113,Price 604.1,% Traded 0.38
