,date,transc,name,qty,price,traded_pc
0,"26 Feb, 2009",Purchase,STANDARD CHARTERED PRIVATE EQUITY MAURITIUS LTD,Qty 3604304,Price 47.25,% Traded 0.02
1,"26 Feb, 2009",Sell,SWISS FINANCE CORPORATION MAURITIUS LIMITED,Qty 3604304,Price 47.25,% Traded 0.02
