,date,transc,name,qty,price,traded_pc
0,"15 Mar, 2016",Purchase,BAYER VAPI PRIVATE LIMITED,Qty 308166,Price 3569.5,% Traded 0.69
1,"15 Mar, 2016",Sell,BAYER CROPSCIENCE AG,Qty 308166,Price 3569.5,% Traded 0.69
2,"28 Apr, 2014",Purchase,BAYER VAPI PRIVATE LIMITED,Qty 588734,Price 1447.1,% Traded 1.31
3,"28 Apr, 2014",Purchase,BAYER VAPI PRIVATE LIMITED,Qty 346784,Price 1447.1,% Traded 0.77
4,"28 Apr, 2014",Sell,BAYER MATERIALSCIENCE PRIVATE LIMITED,Qty 588734,Price 1447.1,% Traded 1.31
5,"28 Apr, 2014",Sell,BAYER CROPSCIENCE AKTIENGESELLSCHAFT,Qty 346784,Price 1447.1,% Traded 0.77
6,"17 Apr, 2014",Purchase,BAYER VAPI PRIVATE LIMITED,Qty 1884163,Price 1418.6,% Traded 4.20
7,"17 Apr, 2014",Sell,BAYER AG,Qty 1884163,Price 1418.6,% Traded 4.20
