,date,transc,name,qty,price,traded_pc
0,"10 Aug, 2011",Purchase,ALSTOM HOLDINGS (INDIA) LIMITED,Qty 580700,Price 540,% Traded 0.86
1,"10 Aug, 2011",Sell,ALSTOM FINANCE BV,Qty 580700,Price 540,% Traded 0.86
