,date,transc,name,qty,price,traded_pc
0,"03 Oct, 2016",Purchase,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,Qty 1682208,Price 260,% Traded 1.12
1,"03 Oct, 2016",Sell,HSBC GLOBAL INVESTMENT FU NDS MAURITIUS LTD,Qty 1682208,Price 260,% Traded 1.12
2,"30 Aug, 2016",Purchase,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,Qty 3260000,Price 258,% Traded 2.17
3,"30 Aug, 2016",Sell,HSBC GLOBAL INVESTMENT FU NDS MAURITIUS LTD,Qty 3260000,Price 258,% Traded 2.17
4,"29 Mar, 2007",Purchase,KALPATARU PROPERTIES PVT LTD,Qty 70000,Price 1100,% Traded 0.05
5,"29 Mar, 2007",Sell,MAFATRAJ P. MUNOT,Qty 70000,Price 1100,% Traded 0.05
6,"26 Mar, 2007",Purchase,MAFATRAJ P.MUNOT,Qty 180000,Price 1100,% Traded 0.12
7,"26 Mar, 2007",Sell,KALPATARU PROPERTIES PVT.LTD.,Qty 180000,Price 1100,% Traded 0.12
