,date,transc,name,qty,price,traded_pc
0,"12 Nov, 2014",Purchase,JASOL INVESTMENT AND TRADING CO PVT LTD,Qty 1000000,Price 78.5,% Traded 0.22
1,"12 Nov, 2014",Sell,PUNARVASU BUILDERS AND DEVELOPERS PRIVATE LIMITED,Qty 1000000,Price 78.5,% Traded 0.22
2,"08 Sep, 2014",Purchase,DAISY PROJECTS PRIVATE LIMITED,Qty 950000,Price 68.9,% Traded 0.21
3,"08 Sep, 2014",Sell,GRAGERIOUS PROJECTS PRIVATE LIMITED,Qty 950000,Price 68.9,% Traded 0.21
4,"27 Aug, 2014",Purchase,DAHLIA INFRASTRUCTURE PRIVATE LIMITED,Qty 2500000,Price 69.5,% Traded 0.55
5,"27 Aug, 2014",Purchase,DAHLIA INFRASTRUCTURE PRIVATE LIMITED,Qty 2500000,Price 69,% Traded 0.55
6,"27 Aug, 2014",Sell,GRAGERIOUS PROJECTS PRIVATE LIMITED,Qty 2500000,Price 69.5,% Traded 0.55
7,"27 Aug, 2014",Sell,YANTRA ENERGETICS PRIVATE LIMITED,Qty 2500000,Price 69,% Traded 0.55
