,date,transc,name,qty,price,traded_pc
0,"25 Mar, 2019",Purchase,POWERSHARES INDIA PORTFOLIO,Qty 42653,Price 2600.7,% Traded 0.02
1,"25 Mar, 2019",Sell,POWERSHARES MAURITIUS (PINSPV) (679038),Qty 42653,Price 2600.7,% Traded 0.02
2,"23 Mar, 2018",Purchase,BAOBAB GLOBAL FUND LTD,Qty 244660,Price 2480,% Traded 0.11
3,"23 Mar, 2018",Sell,COPTHALL MAURITIUS INVESTMENT LIMITED,Qty 244660,Price 2480,% Traded 0.11
4,"29 Feb, 2016",Purchase,NEW INDIA INVESTMENT TRUST PLC,Qty 557489,Price 886.6,% Traded 0.25
5,"29 Feb, 2016",Sell,NEW INDIA INVESTMENT COMPANY MAURITIUS LIMITED,Qty 557489,Price 886.6,% Traded 0.25
6,"18 Jun, 2015",Purchase,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,Qty 226025,Price 940,% Traded 0.10
7,"18 Jun, 2015",Sell,MORGAN STANLEY ASIA (SINGAPORE) PTE,Qty 226025,Price 940,% Traded 0.10
