,date,transc,name,qty,price,traded_pc
0,"19 Aug, 2020",Purchase,DURO INDIAOPPORTUNITIES FUND PTE LTD,Qty 773606,Price 242.7,% Traded 0.64
1,"19 Aug, 2020",Sell,DURO ONE INVESTMENTS LIMITED,Qty 773606,Price 242.7,% Traded 0.64
