,date,transc,name,qty,price,traded_pc
0,"24 Sep, 2015",Purchase,JAGRAN MEDIA NETWORK INVESTMENT PRIVATE LIMITED,Qty 1043972,Price 139.7,% Traded 0.38
1,"24 Sep, 2015",Sell,SUVI INFO MANAGEMENT (INDORE) PRIVATE LIMITED,Qty 1043972,Price 139.7,% Traded 0.38
2,"23 Jun, 2015",Purchase,JAGRAN MEDIA NETWORK INVESTMENT PRIVATE LIMITED,Qty 8600000,Price 118.65,% Traded 3.09
3,"23 Jun, 2015",Sell,SUVI INFO MANAGEMENT (INDORE) PRIVATE LIMITED,Qty 8600000,Price 118.65,% Traded 3.09
4,"15 Jul, 2011",Purchase,JAGRAN MEDIA NETWORK INVESTMENT PRIVATE LIMITED,Qty 23554927,Price 115.5,% Traded 8.47
5,"15 Jul, 2011",Sell,MAHENDRA MOHAN GUPTA,Qty 23554927,Price 115.5,% Traded 8.47
6,"14 Jul, 2011",Purchase,JAGRAN MEDIA NETWORK INVESTMENT PRIVATE LIMITED,Qty 20761055,Price 117.5,% Traded 7.46
7,"14 Jul, 2011",Sell,YOGENDRA MOHAN GUPTA,Qty 20761055,Price 117.5,% Traded 7.46
