,date,transc,name,qty,price,traded_pc
0,"18 Feb, 2015",Purchase,SAJJAN  BHAJANKA,Qty 900000,Price 206,% Traded 0.40
1,"18 Feb, 2015",Sell,PREM KUMAR BHAJANKA,Qty 900000,Price 206,% Traded 0.40
2,"05 Jun, 2014",Purchase,SAJJAN BHAJANKA,Qty 666170,Price 63.7,% Traded 0.30
3,"05 Jun, 2014",Purchase,SANJAY AGARWAL,Qty 666170,Price 63.7,% Traded 0.30
4,"05 Jun, 2014",Sell,PREM KUMAR BHAJANKA,Qty 1332340,Price 63.7,% Traded 0.60
5,"27 Mar, 2014",Purchase,SUDHA KHEMANI,Qty 1726036,Price 27.05,% Traded 0.78
6,"27 Mar, 2014",Purchase,SUDHA KHEMANI,Qty 835740,Price 27.05,% Traded 0.38
7,"27 Mar, 2014",Purchase,VISHNU  KHEMANI,Qty 621000,Price 27.05,% Traded 0.28
