,date,transc,name,qty,price,traded_pc
0,"27 Mar, 2019",Purchase,HEINEKEN INTERNATIONAL B V,Qty 7404932,Price 1361.35,% Traded 2.80
1,"27 Mar, 2019",Sell,RECOVERY OFFICER I DRT II,Qty 7404932,Price 1361.35,% Traded 2.80
2,"25 Mar, 2019",Purchase,POWERSHARES INDIA PORTFOLIO,Qty 76617,Price 1368.1,% Traded 0.03
3,"25 Mar, 2019",Sell,POWERSHARES MAURITIUS (PINSPV) (679038),Qty 76617,Price 1368.1,% Traded 0.03
4,"25 Feb, 2019",Purchase,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 486893,Price 1366.8,% Traded 0.18
5,"25 Feb, 2019",Sell,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 486893,Price 1366.8,% Traded 0.18
6,"29 Mar, 2017",Purchase,MERRILL LYNCH MARKETS SINGAPORE PTE. LTD.,Qty 80269,Price 775.5,% Traded 0.03
7,"29 Mar, 2017",Sell,SWISS FINANCE CORPORATION (MAURITIUS) LTD,Qty 80269,Price 775.5,% Traded 0.03
