,date,transc,name,qty,price,traded_pc
0,"06 Dec, 2017",Purchase,SOCIETE GENERALE,Qty 497709,Price 131.6,% Traded 0.02
1,"06 Dec, 2017",Sell,MORGAN STANLEY MAURITIUS COMPANY LIMITED,Qty 497709,Price 131.6,% Traded 0.02
