,date,transc,name,qty,price,traded_pc
0,"08 Apr, 2021",Purchase,THE MTBJ LTD. AS TRST FOR GOVERNMENT PENSION INVESTMENT FUND MTBJ400045849,Qty 309427,Price 665.15,% Traded 0.03
1,"08 Apr, 2021",Sell,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,Qty 309427,Price 665.15,% Traded 0.03
2,"25 Feb, 2019",Purchase,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 3463275,Price 189.25,% Traded 0.38
3,"25 Feb, 2019",Sell,TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP DBA KAMEHAM,Qty 3463275,Price 189.25,% Traded 0.38
4,"19 Sep, 2017",Purchase,TATA SONS LIMITED,Qty 43175140,Price 213.35,% Traded 4.68
5,"19 Sep, 2017",Sell,TATA CHEMICALS LIMITED,Qty 43175140,Price 213.35,% Traded 4.68
6,"21 Feb, 2012",Purchase,TATA SONS LIMITED,Qty 982500,Price 119.2,% Traded 0.11
7,"21 Feb, 2012",Sell,TATA COFFEE LIMITED,Qty 982500,Price 119.2,% Traded 0.11
