,date,transc,name,qty,price,traded_pc
0,"03 Mar, 2014",Purchase,LIFE INSURANCE CORPORATION OF INDIA,Qty 114100000,Price 165.55,% Traded 3.28
1,"17 Oct, 2011",Purchase,ISHARES MSCI INDIA MAURITIUS COMPANY,Qty 228780,Price 335.25,% Traded 0.01
2,"17 Oct, 2011",Sell,HSBC BANK (MAURITIUS) LIMITED,Qty 228780,Price 335.25,% Traded 0.01
3,"19 Sep, 2011",Purchase,ISHARES BSE SENSEX MAURITIUS COMPANY,Qty 45756,Price 1675,% Traded 0.00
4,"19 Sep, 2011",Sell,THE ROYAL BANK OF SCOTLAND N.V.,Qty 45756,Price 1675,% Traded 0.00
5,"23 Jun, 2011",Purchase,STICH PME MANAGED BY AGF,Qty 90147,Price 1918,% Traded 0.00
6,"23 Jun, 2011",Purchase,STICH PME MANAGED BY NEUB BERMAN,Qty 58675,Price 1921.75,% Traded 0.00
7,"23 Jun, 2011",Sell,STICH PEN ALLI BERNSTEIN LP GR POR,Qty 148822,Price 1919.48,% Traded 0.00
