,date,transc,name,qty,price,traded_pc
0,"30 Sep, 2019",Purchase,KRITAGYATA TRUST,Qty 1951062,Price 816,% Traded 1.05
1,"30 Sep, 2019",Sell,DBEL EMPLOYEES WELFARE TRUST,Qty 1951062,Price 816,% Traded 1.05
