,date,transc,name,qty,price,traded_pc
0,"17 Jun, 2020",Purchase,AXIS MUTUAL FUND,Qty 1225000,Price 1080,% Traded 0.96
1,"17 Jun, 2020",Purchase,SBI MUTUAL FUND,Qty 148388,Price 1082.5,% Traded 0.12
2,"17 Jun, 2020",Purchase,BOON INVESTMENT AND TRADING COMPANY PRIVATE LIMITED,Qty 100000,Price 1080,% Traded 0.08
3,"17 Jun, 2020",Purchase,JOVIAL INVESTMENT AND TRADING COMPANY PRIVATE LIMITED,Qty 100000,Price 1080,% Traded 0.08
4,"17 Jun, 2020",Sell,VENKTESH INVESTMENT AND TRADING COMPANY PRIVATE LIMITED,Qty 1225000,Price 1080,% Traded 0.96
5,"17 Jun, 2020",Sell,VENKTESH INVESTMENT AND TRADING COMPANY PRIVATE LIMITED,Qty 148388,Price 1082.5,% Traded 0.12
6,"17 Jun, 2020",Sell,VIVEKKUMAR VIJAYKUMAR TAPARIA,Qty 100000,Price 1080,% Traded 0.08
7,"17 Jun, 2020",Sell,VIJAYKUMAR B TAPARIA,Qty 100000,Price 1080,% Traded 0.08
