,date,transc,name,qty,price,traded_pc
0,"08 Apr, 2021",Purchase,THE MASTER TRUST BANK OF JAPAN LTD.AS TRUSTEE FOR GOVERNMENT PENSION INVESTMENT FUND MTBJ4000,Qty 37133,Price 2866.4,% Traded 0.03
1,"08 Apr, 2021",Sell,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,Qty 37133,Price 2866.4,% Traded 0.03
2,"14 Mar, 2019",Purchase,PRUDENTIAL ICICI ASSET MANAGEMENT COMPANY LIMITED,Qty 820000,Price 1312.4,% Traded 0.62
3,"14 Mar, 2019",Purchase,KOTAK MAHINDRA MUTUAL FUND,Qty 800000,Price 1312.4,% Traded 0.61
4,"14 Mar, 2019",Purchase,TATA TRUSTEE COMPANY LIMI TED TRUSTEE FOR TATA MUTUAL FUND,Qty 600000,Price 1312.4,% Traded 0.45
5,"14 Mar, 2019",Purchase,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,Qty 415071,Price 1312.4,% Traded 0.31
6,"14 Mar, 2019",Purchase,BIRLA MUTUAL FUND,Qty 410000,Price 1312.4,% Traded 0.31
7,"14 Mar, 2019",Purchase,KOTAK MAHINDRA OLD MUTUAL LIFEINSURANCE LTD ,Qty 340000,Price 1312.4,% Traded 0.26
