,date,transc,name,qty,price,traded_pc
0,"06 Jan, 2021",Purchase,FLOURISHING TRADE AND INVESTMENT LTD,Qty 30550000,Price 49.4,% Traded 0.79
1,"06 Jan, 2021",Purchase,FLOURISHING TRADE AND INVESTMENT LTD,Qty 24570000,Price 49.35,% Traded 0.64
2,"06 Jan, 2021",Purchase,FLOURISHING TRADE AND INVESTMENT LTD,Qty 17518775,Price 49.45,% Traded 0.45
3,"06 Jan, 2021",Sell,UNIVERSAL TRADE AND INVESTMENTS LTD,Qty 30550000,Price 49.4,% Traded 0.79
4,"06 Jan, 2021",Sell,UNIVERSAL TRADE AND INVESTMENTS LTD,Qty 24570000,Price 49.35,% Traded 0.64
5,"06 Jan, 2021",Sell,UNIVERSAL TRADE AND INVESTMENTS LTD,Qty 17518775,Price 49.45,% Traded 0.45
6,"19 Mar, 2013",Purchase,VINODBHAI SHANTILAL ADANI NRE,Qty 4600000,Price 47.25,% Traded 0.12
7,"19 Mar, 2013",Sell,MAVI INVESTMENT FUND,Qty 4600000,Price 47.25,% Traded 0.12
