,date,transc,name,qty,price,traded_pc
0,"27 Aug, 2019",Purchase,INVESCO DEVELOPING MARKETS SRI EQUITY FUND,Qty 208820,Price 273,% Traded 0.03
1,"27 Aug, 2019",Purchase,INVESCO DEVELOPING MARKETS EQUITY FUND,Qty 108542,Price 273,% Traded 0.01
2,"27 Aug, 2019",Purchase,INVESCO EMERGING MARKETS INNOVATORS EQUITY FUND,Qty 70533,Price 273,% Traded 0.01
3,"27 Aug, 2019",Sell,OPPENHEIMER DEVELOPING MARKETS EQUITY SRI UCITS FUND,Qty 208820,Price 273,% Traded 0.03
4,"27 Aug, 2019",Sell,OPPENHEIMER DEVELOPING MARKETS EQUITY UCITS FUND,Qty 108542,Price 273,% Traded 0.01
5,"27 Aug, 2019",Sell,OPPENHEIMER EMERGING MARKETS INNOVATORS UCITS FUND,Qty 70533,Price 273,% Traded 0.01
6,"25 Jun, 2019",Purchase,TI FINANCIAL HOLIDING LTD,Qty 875000,Price 276.75,% Traded 0.11
7,"25 Jun, 2019",Sell,AMBADI INVESTMENTS LIMITED,Qty 875000,Price 276.75,% Traded 0.11
