,0,1,2,3,4,5,6,7
373,Rail Vikas,29.50,1.90,632933,0.00,0.00,0.00,0.00
374,Rain Industries,176.05,-1.01,169573,0.00,0.00,0.00,0.00
375,Rajesh Exports,520.00,0.43,48556,0.00,0.00,0.00,0.00
376,Rallis India,312.85,0.43,106184,0.00,0.00,0.00,0.00
377,Ramco Cements,965.45,0.35,26018,0.00,0.00,0.00,0.00
378,Rashtriya Chem,83.10,0.54,490765,0.00,0.00,0.00,0.00
379,Ratnamani Metal,1977.30,1.94,650,0.00,0.00,0.00,0.00
380,Raymond,368.50,-1.17,105981,0.00,0.00,0.00,0.00
381,RBL Bank,214.15,-0.99,786182,0.00,0.00,0.00,0.00
382,REC,145.90,-0.10,302324,0.00,0.00,0.00,0.00
383,Redington,262.25,19.72,672638,0.00,0.00,0.00,0.00
384,Relaxo Footwear,1138.95,1.76,15532,0.00,0.00,0.00,0.00
385,Reliance,2160.45,3.13,2034450,0.00,0.00,0.00,0.00
386,Responsive Ind,158.95,3.62,11113,0.00,0.00,0.00,0.00
387,RITES,244.85,-1.09,35552,0.00,0.00,0.00,0.00
388,S H Kelkar,162.00,0.19,69017,0.00,0.00,0.00,0.00
389,SAIL,126.55,4.63,8031538,0.00,0.00,0.00,0.00
390,Sanofi India,7744.00,0.20,764,0.00,0.00,0.00,0.00
391,SBI,424.25,0.52,1965311,0.00,0.00,0.00,0.00
392,SBI Card,1045.00,-0.25,104998,0.00,0.00,0.00,0.00
393,SBI Life Insura,975.20,-0.23,43330,0.00,0.00,0.00,0.00
394,Schaeffler Ind,5273.20,-3.19,251,0.00,0.00,0.00,0.00
395,Schneider Infra,132.15,1.34,205929,0.00,0.00,0.00,0.00
396,Sequent Scienti,276.00,2.18,101524,0.00,0.00,0.00,0.00
397,Sheela Foam,2050.15,-2.52,7064,0.00,0.00,0.00,0.00
398,Shilpa,517.05,0.15,128776,0.00,0.00,0.00,0.00
399,Shipping Corp,114.15,-2.02,277139,0.00,0.00,0.00,0.00
400,Shoppers Stop,227.00,3.30,11362,0.00,0.00,0.00,0.00
401,Shree Cements,27634.60,0.16,2576,0.00,0.00,0.00,0.00
402,Shriram City,1677.00,-2.51,7368,0.00,0.00,0.00,0.00
403,Shriram Trans,1426.30,-1.99,69647,0.00,0.00,0.00,0.00
404,Siemens,2094.95,2.89,30744,0.00,0.00,0.00,0.00
405,SIS,448.85,3.56,47338,0.00,0.00,0.00,0.00
406,SJVN,27.95,3.52,540987,0.00,0.00,0.00,0.00
407,SKF India,2316.65,-1.70,2995,0.00,0.00,0.00,0.00
408,Sobha,490.75,3.88,19027,0.00,0.00,0.00,0.00
409,Solar Ind,1556.65,11.07,53409,0.00,0.00,0.00,0.00
410,SOLARA ACTIVE P,1757.05,-0.57,10930,0.00,0.00,0.00,0.00
411,Sonata,677.00,0.47,40837,0.00,0.00,0.00,0.00
412,South Ind Bk,10.41,1.07,2476406,0.00,0.00,0.00,0.00
413,Spandana Sphoor,580.00,0.41,9995,0.00,0.00,0.00,0.00
414,SpiceJet,79.60,0.57,451669,0.00,0.00,0.00,0.00
415,SRF,6525.00,0.09,4968,0.00,0.00,0.00,0.00
416,Star Cement,110.50,0.05,64620,0.00,0.00,0.00,0.00
417,Sterling & Wils,226.80,-1.00,53570,0.00,0.00,0.00,0.00
418,Sterlite Techno,248.75,-0.18,49783,0.00,0.00,0.00,0.00
419,Strides Pharma,766.10,-3.67,106943,0.00,0.00,0.00,0.00
420,Sudarshan Chem,670.70,2.69,50770,0.00,0.00,0.00,0.00
421,SUMITOMO,323.50,3.17,104022,0.00,0.00,0.00,0.00
422,Sun Pharma,668.30,-0.20,563930,0.00,0.00,0.00,0.00
423,Sun Pharma Adv,224.20,0.09,430640,0.00,0.00,0.00,0.00
424,Sun TV Network,542.30,-0.66,83300,0.00,0.00,0.00,0.00
425,Sundram,790.30,-0.30,11207,0.00,0.00,0.00,0.00
426,Sunteck Realty,288.60,-0.64,51448,0.00,0.00,0.00,0.00
427,Suprajit Eng,267.70,1.29,13874,0.00,0.00,0.00,0.00
428,Supreme Ind,2269.45,1.60,5341,0.00,0.00,0.00,0.00
429,Suven Pharma,515.50,-1.12,152975,0.00,0.00,0.00,0.00
430,Suzlon Energy,5.70,0.18,4799363,0.00,0.00,0.00,0.00
431,Swan Energy,136.75,0.40,69930,0.00,0.00,0.00,0.00
432,Symphony,1069.55,-1.61,15760,0.00,0.00,0.00,0.00
433,Syngene Intl,584.95,-0.61,38133,0.00,0.00,0.00,0.00
434,Tanla Platforms,906.20,-1.22,509724,0.00,0.00,0.00,0.00
435,Tasty Bite,15646.60,1.94,45,0.00,0.00,0.00,0.00
436,Tata Chemicals,704.05,-0.64,104965,0.00,0.00,0.00,0.00
437,Tata Coffee,179.05,-0.22,248960,0.00,0.00,0.00,0.00
438,Tata Comm,1073.10,2.37,12960,0.00,0.00,0.00,0.00
439,TATA Cons. Prod,663.50,1.33,113691,0.00,0.00,0.00,0.00
440,Tata Elxsi,3642.85,0.38,14937,0.00,0.00,0.00,0.00
441,Tata Inv Corp,1059.00,-0.12,3173,0.00,0.00,0.00,0.00
442,Tata Metaliks,1084.00,1.04,67267,0.00,0.00,0.00,0.00
443,Tata Motors,318.70,-0.08,2185714,0.00,0.00,0.00,0.00
444,Tata Power,106.40,1.00,1552525,0.00,0.00,0.00,0.00
445,Tata Steel,1125.65,1.98,930922,0.00,0.00,0.00,0.00
446,TCI Express,1455.90,10.00,34073,0.00,0.00,0.00,0.00
447,TCNS Clothing C,550.65,-0.46,4765,0.00,0.00,0.00,0.00
448,TCS,3158.95,0.47,81654,0.00,0.00,0.00,0.00
449,TeamLease Ser.,3440.00,-3.03,522,0.00,0.00,0.00,0.00
450,Tech Mahindra,1021.85,-0.42,50916,0.00,0.00,0.00,0.00
451,Thermax,1428.85,-1.93,5787,0.00,0.00,0.00,0.00
452,Thyrocare Techn,1060.45,2.21,15329,0.00,0.00,0.00,0.00
453,Time Techno,82.35,-5.29,209730,0.00,0.00,0.00,0.00
454,Timken,1350.00,1.41,2670,0.00,0.00,0.00,0.00
455,Titan Company,1594.90,1.13,78600,0.00,0.00,0.00,0.00
456,TML-D,150.80,0.10,251695,0.00,0.00,0.00,0.00
457,Torrent Pharma,2743.00,0.95,11303,0.00,0.00,0.00,0.00
458,Torrent Power,432.65,0.70,62022,0.00,0.00,0.00,0.00
459,Trent,852.70,3.14,82636,0.00,0.00,0.00,0.00
460,Trident,15.95,-1.91,3396265,0.00,0.00,0.00,0.00
461,Triveni Turbine,101.10,0.15,9761,0.00,0.00,0.00,0.00
462,TTK Prestige,8549.05,-0.10,2435,0.00,0.00,0.00,0.00
463,Tube Investment,1183.75,2.48,19076,0.00,0.00,0.00,0.00
464,TV TodayNetwork,294.90,-5.01,72849,0.00,0.00,0.00,0.00
465,TV18 Broadcast,41.75,-1.42,509525,0.00,0.00,0.00,0.00
466,TVS Motor,615.05,-0.70,102027,0.00,0.00,0.00,0.00
467,TVS Srichakra,1991.00,-0.67,1186,0.00,0.00,0.00,0.00
468,UCO Bank,13.60,0.59,1416656,0.00,0.00,0.00,0.00
469,Uflex,452.65,4.41,42055,0.00,0.00,0.00,0.00
470,Ujjivan Financi,214.60,-0.51,15655,0.00,0.00,0.00,0.00
471,Ujjivan Small,29.80,-0.50,102332,0.00,0.00,0.00,0.00
472,UltraTechCement,6685.10,1.34,8995,0.00,0.00,0.00,0.00
473,Union Bank,34.70,1.02,946849,0.00,0.00,0.00,0.00
474,United Brewerie,1254.05,-1.68,13071,0.00,0.00,0.00,0.00
475,UPL,814.70,0.41,157989,0.00,0.00,0.00,0.00
476,V-Guard Ind,280.00,3.93,208991,0.00,0.00,0.00,0.00
477,V-Mart Retail,2759.15,2.13,4104,0.00,0.00,0.00,0.00
478,Vaibhav Global,841.90,-1.02,14903,0.00,0.00,0.00,0.00
479,Vakrangee,41.95,3.45,4610434,0.00,0.00,0.00,0.00
480,Vardhman Text,1294.15,1.36,6655,0.00,0.00,0.00,0.00
481,Varroc Engineer,414.75,1.08,4288,0.00,0.00,0.00,0.00
482,Varun Beverages,1012.75,0.62,13042,0.00,0.00,0.00,0.00
483,Vedanta,274.30,3.00,780355,0.00,0.00,0.00,0.00
484,Venkys,2359.55,0.06,6093,0.00,0.00,0.00,0.00
485,Vinati Organics,1748.00,-2.13,6060,0.00,0.00,0.00,0.00
486,VIP Industries,365.65,0.81,21192,0.00,0.00,0.00,0.00
487,Vodafone Idea,8.67,-0.91,33762911,0.00,0.00,0.00,0.00
488,Voltas,1012.50,1.24,47532,0.00,0.00,0.00,0.00
489,VRL Logistics,257.75,4.29,71589,0.00,0.00,0.00,0.00
490,VST,3319.65,0.86,853,0.00,0.00,0.00,0.00
491,WABCO India,6811.00,-0.72,224,0.00,0.00,0.00,0.00
492,Welspun Corp,152.40,2.56,122335,0.00,0.00,0.00,0.00
493,Welspun India,89.05,-1.27,154787,0.00,0.00,0.00,0.00
494,Westlife Dev,481.85,0.08,2671,0.00,0.00,0.00,0.00
495,Whirlpool,2173.45,0.42,4093,0.00,0.00,0.00,0.00
496,Wipro,538.90,0.05,193982,0.00,0.00,0.00,0.00
497,Wockhardt,650.05,-0.96,75626,0.00,0.00,0.00,0.00
498,Zee Entertain,209.30,-1.18,894021,0.00,0.00,0.00,0.00
499,Zensar Tech,286.50,-1.54,53049,0.00,0.00,0.00,0.00
500,Company,LTP,%Change,Volume,Buy Price,Sell Price,Buy Qty,Sell Qty
