,0,1,2,3,4,5,6,7
365,Linde India,1619.55,0.59,10586,1619.55,1619.55,1.00,5.00
366,LT Foods,74.10,-3.33,841494,74.10,74.10,6803.00,2.00
367,Lumax Auto Tech,142.90,-3.77,12534,144.00,147.00,2.00,113.00
368,Lumax Inds,1629.60,-0.41,156,1609.90,1708.00,1.00,49.00
369,Lux Industries,3257.25,16.42,36914,3201.00,3209.00,13.00,80.00
370,Magma Fincorp,129.80,-2.41,71074,129.80,131.50,25.00,25.00
371,Mah Scooters,3736.25,-1.04,710,3753.00,3766.00,1.00,1.00
372,Mah Seamless,294.80,-0.32,7973,293.50,297.50,10.00,50.00
373,Mahanagar Gas,1175.00,-3.00,36198,1175.00,1180.80,7.00,5.00
374,Mahindra CIE,192.90,-4.53,67315,192.90,192.90,22.00,3.00
375,Mahindra EPC,148.65,-0.60,13181,148.65,149.00,1.00,523.00
376,Mahindra Holida,258.40,1.29,63768,258.10,258.40,250.00,400.00
377,Mahindra Life,522.05,-1.36,2833,518.00,525.00,108.00,100.00
378,Mahindra Logist,529.75,0.27,3069,528.00,531.00,28.00,60.00
379,Majesco,76.45,0.07,24822,76.45,76.55,119.00,100.00
380,Man Industries,101.85,-0.10,35482,101.85,101.85,101.00,200.00
381,Man Infra,47.80,-0.31,215263,46.95,47.80,2.00,41.00
382,Manali Petro,83.85,-2.84,107311,83.30,86.00,100.00,100.00
383,Manappuram Fin,156.40,1.46,192022,156.40,156.40,14.00,24.00
384,Mangalam Cement,305.35,-1.42,11564,302.50,310.80,10.00,263.00
385,Mangalam Organ,757.70,5.10,82336,760.00,764.00,25.00,337.00
386,Mangalore Chem,85.50,-2.73,102229,85.50,86.65,50.00,2.00
387,Marksans Pharma,73.95,-1.40,579045,73.95,73.95,1.00,473.00
388,MAS Financial S,922.65,-3.11,3211,920.00,933.10,1.00,32.00
389,Mastek,1987.35,5.33,52186,1987.35,1987.35,298.00,2.00
390,Max Healthcare,224.65,-2.81,145365,223.50,224.65,15.00,482.00
391,Max India,68.65,0.00,114683,68.65,68.65,100.00,300.00
392,Max Ventures an,71.85,6.92,99141,71.50,74.80,200.00,300.00
393,Mayur Uniquoter,436.80,-0.09,2360,429.00,436.80,290.00,50.00
394,Mazagon Dock,212.30,-1.60,41399,212.00,212.30,124.00,1.00
395,MCX India,1548.05,-0.31,5887,1548.05,1548.05,159.00,2.00
396,MEP Infra,20.70,-9.21,275917,20.65,20.70,143.00,10.00
397,Metropolis,2514.00,9.39,85783,2490.00,2498.90,50.00,150.00
398,Minda Corp,113.60,-0.26,84585,113.00,113.60,18.00,23.00
399,Minda Ind,578.70,2.29,6127,576.00,578.70,40.00,4.00
400,Mindtree,2358.70,2.11,45308,2358.70,2364.00,89.00,3.00
401,Mirza Intl,54.15,1.31,75988,54.15,55.80,410.00,75.00
402,Mishra Dhatu Ni,191.40,0.16,60639,191.40,191.40,1.00,60.00
403,MMTC Ltd,55.40,-3.57,757048,55.50,55.85,318.00,57.00
404,MOIL,172.70,2.40,221777,172.70,172.70,150.00,185.00
405,Mold-Tek Pack,480.20,-1.29,11732,478.60,480.20,50.00,46.00
406,Monte Carlo,286.10,-1.57,13023,286.30,293.00,1.00,40.00
407,Morepen Lab,55.90,-3.45,448160,56.15,56.40,1464.00,200.00
408,MRPL,50.00,-2.63,270999,50.00,50.00,2065.00,2908.00
409,MSTC,272.45,1.34,55246,272.45,272.45,30.00,130.00
410,MTNL,23.25,6.41,3326806,23.10,23.25,1147.00,16599.00
411,Munjal Auto Ind,62.15,-2.05,15180,62.15,62.15,600.00,5.00
412,Munjal Showa,148.65,-1.16,4636,148.00,154.00,30.00,373.00
413,Music Broadcast,23.65,-1.05,45949,23.60,23.90,270.00,3000.00
414,Muthoot Cap,407.10,-0.51,5984,405.00,407.10,239.00,2.00
415,NALCO,72.10,-2.30,2412325,72.10,72.10,13.00,192.00
416,Narayana Hruda,429.95,0.49,3702,428.00,434.00,12.00,34.00
417,Nath Bio-Genes,415.40,-1.69,4226,415.40,415.40,99.00,1.00
418,National Perox,2534.70,0.26,19911,2534.70,2534.70,1.00,4.00
419,Nava Bharat Ven,88.20,-0.17,111301,88.20,88.20,30.00,100.00
420,Navin Fluorine,3207.60,0.23,7128,3207.60,3229.75,10.00,11.00
421,Navkar Corp,41.25,-11.58,336105,41.25,41.25,10.00,17.00
422,Navneet,83.90,-4.66,110789,83.90,84.20,375.00,50.00
423,NBCC (India),48.60,-1.22,795523,48.60,49.00,5420.00,280.00
424,NCC,83.40,-4.85,301261,83.40,83.65,5980.00,6.00
425,NCL Industries,203.35,-2.96,40393,202.00,204.00,153.00,5.00
426,Nelcast,75.05,-1.70,22128,75.00,76.25,50.00,38.00
427,NELCO,219.15,-0.25,23147,217.45,222.00,2.00,210.00
428,Neogen,950.60,-2.39,16952,952.10,959.50,28.00,9.00
429,NESCO,559.00,-0.52,26564,545.40,559.00,100.00,399.00
430,Network 18,40.80,-0.49,311976,40.60,40.80,50.00,2100.00
431,Neuland Lab,2218.90,-1.30,5234,2205.55,2224.00,1.00,50.00
432,Newgen Software,412.75,-0.30,21159,412.75,415.00,50.00,492.00
433,NFL,69.75,1.09,376924,69.75,69.75,500.00,48.00
434,NIIT,191.40,0.82,44946,190.15,191.40,500.00,21.00
435,Nilkamal,2192.40,-0.45,4640,2190.00,2200.00,51.00,3.00
436,NLC India,60.25,-1.23,466088,60.25,60.25,3600.00,381.00
437,NOCIL,201.95,-3.33,147510,203.00,203.95,101.00,100.00
438,Novartis India,662.50,5.06,18670,658.50,662.50,13.00,34.00
439,NR Agarwal,211.20,-1.72,13986,211.20,211.20,50.00,31.00
440,NRB Bearings,116.45,-0.38,54675,116.45,117.00,200.00,80.00
441,Nucleus Softwar,602.45,-1.28,7418,597.30,605.00,1.00,68.00
442,Olectra Greente,179.30,-0.75,6553,179.00,179.70,94.00,25.00
443,Omaxe,80.85,-0.92,8597,79.60,80.85,1.00,2.00
444,OnMobile Global,128.50,2.31,298890,128.05,128.50,100.00,510.00
445,Orient Cement,142.60,-3.62,55529,142.60,144.05,50.00,151.00
446,Orient Electric,302.00,-2.06,34871,298.90,301.00,25.00,675.00
447,Orient Paper,26.45,-1.31,39695,26.45,26.45,3000.00,300.00
448,Orient Refract,306.50,0.16,7953,305.00,306.50,201.00,200.00
449,Oriental Carbon,1060.15,-3.24,5314,1060.15,1070.00,1.00,5.00
450,Paisalo Digital,625.35,3.13,6968,615.00,625.00,5.00,2.00
451,Panacea Biotec,428.45,-2.45,80242,426.00,428.45,20.00,44.00
452,Parag Milk Food,137.70,-2.34,44490,137.10,137.70,10.00,4.00
453,Patel Eng,15.50,-8.28,326676,15.50,15.50,90.00,10.00
454,PC Jeweller,27.50,-4.68,1683276,27.30,27.50,2980.00,524.00
455,Pennar Inds,24.50,4.70,1511842,24.35,24.40,2699.00,1.00
456,Persistent,2479.20,-1.98,8519,2480.20,2500.00,12.00,1.00
457,Pfizer,5129.80,-0.06,5783,5129.80,5134.90,16.00,3.00
458,Phillips Carbon,223.75,0.86,607106,223.75,223.75,25.00,19.00
459,Phoenix Mills,766.05,-0.54,6102,756.40,766.05,1.00,103.00
460,Pilani Invest,1686.65,-0.53,373,1680.00,1689.85,1.00,3.00
461,PNB Gilts,59.40,-1.49,53495,59.40,59.65,12.00,210.00
462,PNB Housing Fin,437.70,1.91,57975,437.00,437.70,250.00,1.00
463,PNC Infratech,256.30,-1.71,13874,256.30,258.00,110.00,13.00
464,Poly Medicure,1033.30,-3.38,16046,1040.00,1045.30,88.00,10.00
465,Polycab,1675.45,-1.35,5274,1675.45,1675.45,5.00,8.00
466,Polyplex Corp,1122.10,-2.41,9307,1122.10,1122.10,79.00,1.00
467,Power Mech,612.50,-2.17,2702,609.90,612.50,1.00,50.00
468,Praj Industries,334.75,-3.68,139360,335.50,337.00,14.00,5.00
469,Prakash Ind,86.50,-0.35,79539,86.50,87.00,501.00,100.00
470,Prataap Snacks,582.80,0.14,4722,582.80,589.60,10.00,10.00
471,Prestige Estate,272.20,0.76,37384,272.20,273.45,855.00,15.00
472,Pricol,80.25,-1.77,154379,80.50,83.00,300.00,20.00
473,Prince Pipes,730.30,0.76,30370,730.00,730.30,6.00,75.00
474,Prism Johnson,129.45,-2.08,28905,129.35,129.45,4.00,6.00
475,Privi Special,1082.05,0.97,8327,1076.00,1082.05,57.00,2.00
476,Procter&Gamble,5963.10,-1.11,526,5945.00,5963.10,1.00,1.00
477,PSP Projects,399.45,-1.38,4311,400.00,409.00,20.00,2.00
478,PTC India,89.45,-1.76,46417,89.30,89.45,302.00,55.00
479,PTC India Fin,18.50,-1.60,105541,18.50,18.80,1695.00,400.00
480,Puravankara,80.80,-0.49,181410,80.50,80.80,200.00,5.00
481,PVR,1302.60,1.15,41833,1297.00,1302.60,100.00,778.00
482,Quess Corp,684.50,0.62,10180,684.50,687.00,203.00,1.00
483,Quick Heal Tech,223.90,-2.44,36879,224.60,230.50,50.00,309.00
484,Radico Khaitan,610.50,-2.58,62102,610.50,617.00,18.00,50.00
485,Rail Vikas,28.95,-2.20,416474,28.95,28.95,199.00,515.00
486,Rain Industries,177.85,-3.47,451698,177.85,177.85,5682.00,2.00
487,Rallis India,311.50,0.83,123211,310.80,312.00,10.00,55.00
488,Ramco System,563.85,0.36,8659,563.85,575.00,27.00,25.00
489,Ramcoind,272.50,-2.15,17993,270.50,276.25,10.00,6.00
490,RamkrishnaForge,665.05,-0.56,39536,653.00,661.50,10.00,36.00
491,Ramky Infra,89.20,-2.30,11573,88.55,91.00,10.00,20.00
492,Rane Brake,862.55,-0.72,113,851.10,870.00,50.00,20.00
493,Rane Holdings,565.15,-5.93,4410,561.00,581.00,10.00,65.00
494,Rane Madras,345.95,-1.59,1770,345.95,372.65,5.00,1.00
495,Rashtriya Chem,82.65,-1.08,966059,82.85,83.00,90.00,50.00
496,Ratnamani Metal,1939.60,-0.46,1187,1930.00,1956.00,24.00,1.00
497,Rattan Power,3.44,-4.97,7686076,0.00,3.44,0.00,1204145.00
498,Raymond,372.85,-0.64,129343,371.00,372.85,50.00,50.00
499,Redington,219.05,19.99,115541,219.05,0.00,60879.00,0.00
500,Rel Capital,13.37,0.00,2948889,13.37,13.37,30.00,320.00
501,Rel Ind Infra,425.10,-0.63,85552,425.10,425.10,523.00,54.00
502,Relaxo Footwear,1119.25,-1.22,23878,1115.00,1116.80,31.00,33.00
503,Reliance Comm,2.33,9.91,92672826,2.33,0.00,1441409.00,0.00
504,Reliance Infra,64.80,-4.99,4057664,0.00,64.80,0.00,42914.00
505,Reliance Power,8.25,-4.95,52157168,0.00,8.25,0.00,15083.00
506,Religare Enterp,109.00,5.88,423677,109.00,109.00,600.00,190.00
507,Repco Home,336.50,0.36,7959,335.00,335.85,54.00,5.00
508,Responsive Ind,153.40,-1.98,13459,153.00,157.00,101.00,101.00
509,Rico Auto,44.85,-3.34,64803,44.85,45.30,500.00,50.00
510,RITES,247.55,-1.26,10681,247.55,249.95,20.00,50.00
511,Rossari,1236.55,-3.08,12021,1236.55,1248.00,3.00,1.00
512,Route,1712.90,-3.03,193503,1713.15,1714.65,40.00,3.00
513,Royal Orchid,79.85,-1.36,19252,79.10,80.50,25.00,5.00
514,RPG Life,447.70,-0.31,2649,445.10,451.00,26.00,45.00
515,RPSG VENTURES,432.05,-2.21,8424,432.05,432.05,5.00,8.00
516,Ruchira Papers,67.05,-1.90,8130,67.05,69.75,152.00,7.00
517,Rupa and Comp,412.00,9.93,282534,408.00,410.45,300.00,48.00
518,S H Kelkar,161.70,1.76,180992,160.50,161.70,1.00,117.00
519,Sadbhav Engg,68.85,-1.36,24821,68.85,70.00,200.00,1.00
520,Safari Ind,611.05,0.24,925,605.00,617.50,8.00,20.00
521,Sagar Cement,872.95,-2.50,4999,872.95,879.00,45.00,51.00
522,Saint-Gobain,69.95,-1.76,175808,69.95,69.95,250.00,856.00
523,Salasar Techno,641.90,0.30,13014,641.90,641.90,240.00,15.00
524,Sandur Manganes,1468.15,3.69,8712,1468.15,1480.00,25.00,20.00
525,Sanghi Ind,48.60,-2.11,57863,48.60,48.80,25.00,77.00
526,Sanghvi Movers,165.70,-1.31,14350,164.40,166.00,1.00,150.00
527,Sanofi India,7728.30,-0.23,627,7709.00,7734.00,6.00,1.00
528,Sarda Energy,518.90,-0.14,11551,516.65,518.90,40.00,202.00
529,Saregama India,2501.80,2.35,3544,2480.45,2549.90,1.00,25.00
530,Sasken Tech,979.55,-2.11,1793,979.55,1019.00,4.00,5.00
531,Satia Ind,84.05,-1.41,4651,84.05,85.00,50.00,1.00
532,Satin Credit,86.15,-3.96,18131,86.05,87.20,671.00,101.00
533,Schaeffler Ind,5290.50,1.95,651,5188.30,5321.90,1.00,1.00
534,Schneider Infra,130.40,3.86,124181,130.40,130.40,2767.00,500.00
535,Selan Explore,143.65,-0.31,16320,143.65,146.80,301.00,50.00
536,Sequent Scienti,270.10,-2.49,41627,270.00,272.00,10.00,1.00
537,Seshasayee Pape,174.10,-1.14,8410,174.10,176.00,100.00,1.00
538,Shakti Pumps,749.30,-0.29,52709,750.05,751.00,12.00,46.00
539,Shalby,172.10,2.90,186574,172.10,172.10,60.00,3.00
540,Shalimar Paints,116.35,4.16,108357,116.50,117.75,923.00,200.00
541,Shankara Buildi,436.60,-1.11,30511,436.60,438.35,10.00,10.00
542,Sharda Crop,343.20,-2.76,43359,343.20,345.00,74.00,10.00
543,Sharda Motor,421.10,-0.75,4263,421.10,421.10,37.00,1.00
544,Sheela Foam,2103.05,1.34,1583,2103.05,2135.00,12.00,100.00
545,SHIL,325.15,-1.38,15751,320.55,325.15,50.00,1.00
546,Shilpa,516.25,0.07,34809,512.15,516.25,50.00,51.00
547,Shipping Corp,116.50,0.39,392231,116.50,116.85,125.00,50.00
548,Shoppers Stop,219.75,-0.45,6173,219.75,223.00,50.00,202.00
549,Shree Digvijay,76.25,-1.61,29466,76.25,76.80,2000.00,324.00
550,Shree Renuka,15.87,-4.17,1671029,15.80,15.87,2000.00,4622.00
551,Shriram City,1720.10,-0.58,2707,1712.00,1720.10,1.00,4.00
552,Simplex Infra,33.60,-2.47,65993,33.60,36.40,777.00,100.00
553,SIS,433.40,7.05,70713,433.40,433.40,529.00,1.00
554,Siyaram Silk,283.30,3.43,82199,283.30,283.30,62.00,138.00
555,SKF India,2356.80,0.33,1935,2336.00,2356.80,1.00,12.00
556,SML Isuzu,453.55,-1.10,3247,453.55,464.40,75.00,34.00
557,Snowman Logist,53.35,-4.56,844151,53.35,53.35,800.00,3100.00
558,Sobha,472.40,-0.46,19891,474.05,478.00,142.00,11.00
559,Solar Ind,1401.55,4.83,15124,1409.55,1411.00,30.00,3.00
560,SOLARA ACTIVE P,1767.15,-1.98,8731,1767.15,1767.15,1.00,9.00
561,Somany Ceramics,465.25,-0.43,2908,465.25,471.00,200.00,3.00
562,Sonata,673.85,-2.35,107472,679.00,691.00,177.00,2.00
563,Soril Infra Res,159.55,9.43,129350,159.55,160.30,33.00,44.00
564,South Ind Bk,10.30,-2.00,2243051,10.33,10.35,500.00,3207.00
565,Spandana Sphoor,577.65,-1.65,3523,577.65,585.00,1.00,2.00
566,Spencer Retail,73.65,-2.45,26477,73.65,74.00,302.00,50.00
567,SpiceJet,79.15,0.76,457036,79.30,79.35,135.00,16.00
568,SREI Infra,7.30,2.10,416482,7.18,7.40,576.00,5.00
569,SRF,6519.25,0.31,3439,6461.00,6549.95,8.00,1.00
570,Srikalahasthi,188.60,-0.26,4217,188.60,191.50,50.00,15.00
571,Star Cement,110.45,-3.07,78267,110.55,110.95,295.00,5877.00
572,Star Paper,127.90,1.71,15761,126.40,127.90,2.00,4.00
573,Steel Str Wheel,768.65,1.22,16598,758.30,768.65,1.00,1.00
574,Sterling & Wils,229.10,-1.04,138346,229.10,229.10,670.00,10.00
575,Sterlite Techno,249.20,-2.56,88886,249.20,249.20,73.00,28.00
576,Strides Pharma,795.25,-1.50,72634,795.35,795.25,10.00,90.00
577,Subex,57.90,-2.36,1173099,57.90,57.90,79.00,1.00
578,Subros,321.05,-2.62,1271,321.05,332.65,1.00,13.00
579,Sudarshan Chem,653.10,-1.04,15829,653.10,662.00,5.00,5.00
580,SUMITOMO,313.55,-1.60,32768,315.40,322.70,38.00,50.00
581,Sun Pharma Adv,224.00,-3.22,371722,225.00,224.00,10.00,765.00
582,Sundram,792.65,-0.85,5258,784.70,792.65,1.00,220.00
583,Sunflag Iron,81.85,0.06,203361,81.85,81.85,350.00,50.00
584,Sunteck Realty,290.45,1.82,136581,288.00,291.00,2.00,410.00
585,Suprajit Eng,264.30,-0.75,2061,263.10,277.00,114.00,1.00
586,Supreme Petro,744.55,-3.42,8327,744.55,766.00,5.00,1.00
587,Surya Roshni,472.80,-2.41,13153,470.50,472.80,1.00,2.00
588,Suven Life Sci,94.85,0.69,93642,94.25,94.50,60.00,660.00
589,Suven Pharma,521.35,1.11,6044,520.00,521.35,1.00,1.00
590,Suzlon Energy,5.69,-0.70,4805857,5.70,5.75,5900.00,25401.00
591,Swan Energy,136.20,0.11,57881,136.20,136.20,500.00,500.00
592,Swaraj Engines,1527.80,-0.30,357,1525.00,1531.00,27.00,30.00
593,Symphony,1087.00,0.20,7210,1087.00,1090.00,15.00,17.00
594,Syngene Intl,588.55,-2.42,29778,588.00,590.00,5.00,3.00
595,TAEL,738.30,-2.67,11919,731.00,750.00,20.00,161.00
596,Taj GVK Hotels,138.75,-1.39,26528,138.00,138.75,46.00,100.00
597,Take Solutions,68.40,-4.00,443021,68.40,68.40,190.00,532.00
598,Tamil Newsprint,142.20,-5.67,40719,142.20,142.70,200.00,60.00
599,Tamilnadu Petro,99.25,-3.22,103728,99.25,99.25,60.00,50.00
600,Tanla Platforms,917.40,-0.61,20137,908.65,912.00,7.00,100.00
601,Tasty Bite,15349.55,-0.52,139,15271.00,15549.20,1.00,2.00
602,Tata Chemicals,708.55,2.42,422159,708.55,708.55,11.00,203.00
603,Tata Coffee,179.80,-2.15,305481,179.80,179.80,71.00,529.00
604,Tata Comm,1048.30,-0.41,10678,1048.30,1048.30,40.00,10.00
605,Tata Elxsi,3628.95,0.64,15258,3621.70,3630.10,10.00,10.00
606,Tata Inv Corp,1060.25,0.04,2344,1060.25,1063.00,38.00,17.00
607,Tata Metaliks,1072.85,-0.02,51473,1072.85,1072.85,10.00,14.00
608,Tata Steel BSL,97.15,2.32,876562,97.15,97.15,2.00,74.00
609,Tata Steel Long,916.30,-0.40,14006,915.85,916.30,2.00,50.00
610,TCI Express,1323.55,-0.97,8646,1315.85,1323.55,5.00,2.00
611,TCNS Clothing C,553.20,-0.41,6941,553.20,559.00,49.00,1.00
612,TeamLease Ser.,3547.60,-0.75,300,3535.00,3600.00,1.00,1.00
613,Tejas Networks,176.75,-0.67,15379,176.50,177.00,26.00,1.00
614,Texmaco Rail,30.60,0.00,208000,30.60,30.70,50.00,3336.00
615,Thangamayil,807.40,-4.13,3089,804.00,820.00,5.00,10.00
616,Thermax,1457.00,0.17,2879,1446.20,1459.00,100.00,10.00
617,Thirumalai Chem,132.70,-2.25,187686,132.70,133.00,150.00,2080.00
618,Thomas Cook,58.20,-4.98,198149,58.20,58.20,5.00,464.00
619,Thyrocare Techn,1037.50,3.04,49289,1037.50,1037.50,1.00,1.00
620,Time Techno,86.95,-2.08,451673,86.95,86.95,242.00,50.00
621,Timken,1331.25,0.90,865,1312.00,1331.25,1.00,26.00
622,Tinplate,204.20,-0.17,197687,203.25,204.20,10.00,8.00
623,Titagarh Wagons,53.60,-2.01,115607,53.60,53.60,4028.00,172.00
624,Tourism Finance,68.25,-2.43,111181,68.25,68.25,363.00,10.00
625,Transpek,1463.60,-1.50,6987,1465.00,1479.00,23.00,5.00
626,Transport Corp,422.95,19.70,212066,424.00,0.00,9159.00,0.00
627,Trent,826.75,-0.19,55062,824.00,826.75,20.00,2.00
628,Tribhovandas,76.45,-1.67,49891,76.00,77.05,200.00,13.00
629,Trident,16.26,-1.99,2717622,16.26,16.32,561.00,416.00
630,Triveni Engg,141.40,0.18,43213,140.45,141.80,2.00,100.00
631,Triveni Turbine,100.95,-0.10,33942,100.60,100.95,100.00,120.00
632,TTK Prestige,8557.95,-3.52,2509,8500.00,8557.95,2.00,6.00
633,Tube Investment,1155.10,-0.38,33359,1145.00,1155.10,10.00,500.00
634,TV TodayNetwork,310.45,-12.55,52589,312.05,315.00,100.00,29.00
635,TV18 Broadcast,42.35,-3.31,1776904,41.90,42.35,5.00,3968.00
636,TVS Electronics,148.85,1.26,12847,148.05,148.85,2.00,10.00
637,TVS Srichakra,2004.40,0.49,1902,1998.00,2023.00,28.00,18.00
638,UCAL Fuel,163.95,1.77,2019,163.95,167.00,40.00,50.00
639,UCO Bank,13.52,2.81,4675726,13.47,13.52,50.00,237.00
640,Uflex,433.55,-2.06,8006,433.55,438.30,156.00,24.00
641,UFO Moviez,83.75,-2.05,33258,83.50,83.75,509.00,8.00
642,Ujjivan Financi,215.70,-1.64,42238,215.85,221.00,3.00,5.00
643,Ujjivan Small,29.95,0.00,140993,29.95,30.20,150.00,1980.00
644,Unichem Labs,360.95,-0.23,2547,360.95,360.95,50.00,41.00
645,Universal Cable,191.95,7.84,36111,191.95,191.95,1451.00,1.00
646,Usha Martin,49.70,-2.55,330320,49.70,49.70,92.00,85.00
647,UTI AMC,761.10,1.27,44966,756.00,761.10,5.00,316.00
648,Uttam Sugar,143.20,-1.55,12355,142.00,146.80,20.00,100.00
649,V-Guard Ind,269.40,2.47,254264,273.90,274.90,1586.00,114.00
650,V-Mart Retail,2701.60,-3.51,1690,2690.05,2750.00,5.00,110.00
651,V2 Retail,119.50,-2.81,10584,118.40,120.00,100.00,43.00
652,Va Tech Wabag,267.00,-2.31,35996,267.50,274.00,4.00,50.00
653,Vadilal Ind,1014.75,-1.00,7825,1000.90,1014.75,1.00,1.00
654,Vaibhav Global,850.60,-0.39,11670,850.60,850.60,1.00,99.00
655,Vakrangee,40.55,-4.92,58721,0.00,40.55,0.00,266307.00
656,Vardhman Text,1276.80,-1.06,5326,1276.80,1280.00,1.00,5.00
657,Varroc Engineer,410.30,-0.89,5127,410.30,416.00,1.00,10.00
658,Varun Beverages,1006.55,-1.23,17643,1006.55,1009.95,173.00,11.00
659,Vascon Engineer,17.45,-5.68,47622,17.45,17.45,127.00,127.00
660,Venkys,2358.20,3.18,21954,2358.20,2365.00,65.00,11.00
661,Vesuvius India,1011.35,-2.40,803,1011.35,1030.00,5.00,97.00
662,Vikas WSP,5.26,-3.84,749989,5.26,5.32,21.00,3937.00
663,Vimta Labs,229.15,5.50,79593,227.50,229.10,11.00,19.00
664,Vinati Organics,1786.10,0.02,2597,1780.50,1792.00,1.00,1.00
665,Vindhya Telelin,1055.15,2.50,4091,1044.60,1055.15,1.00,20.00
666,VIP Industries,362.70,-2.08,15304,362.55,366.50,10.00,24.00
667,Visaka Ind,686.15,-2.03,13563,686.15,694.00,49.00,200.00
668,Vishwaraj Sugar,143.85,-4.00,86416,143.85,152.00,12.00,200.00
669,Voltamp Trans,1192.05,-0.35,638,1180.00,1192.05,7.00,20.00
670,VRL Logistics,247.15,0.69,10561,247.15,247.15,69.00,1293.00
671,VST,3291.50,0.03,164,3287.00,3348.75,2.00,4.00
672,VST Tillers,1914.45,0.50,882,1905.00,1942.00,9.00,2.00
673,WABCO India,6860.55,0.99,322,6860.55,7000.00,1.00,55.00
674,Walchandnagar,76.20,-4.09,110935,76.00,76.20,123.00,356.00
675,Waterbase,117.60,-2.61,25579,117.20,117.60,104.00,75.00
676,Welspun Corp,148.60,-0.20,303161,148.60,148.60,90.00,710.00
677,Welspun Enter,107.65,-0.46,15036,107.05,110.00,13.00,63.00
678,Welspun India,90.20,-0.88,332338,90.20,90.85,748.00,1000.00
679,West Coast Pap,216.45,-2.17,16108,215.05,216.45,50.00,12.00
680,Westlife Dev,479.60,-0.91,3494,477.10,479.60,50.00,2.00
681,Wockhardt,656.35,-2.76,350541,656.35,656.35,72.00,4.00
682,Wonderla,206.65,-0.24,13278,205.00,206.65,637.00,10.00
683,Yaarii Digital,109.40,1.20,51841,109.00,109.40,35.00,1.00
684,Zee Learn,12.28,-1.84,212090,12.28,12.28,2628.00,175.00
685,Zee Media,9.45,-1.87,314810,9.38,9.45,23.00,606.00
686,Zen Tech,72.75,0.07,18103,73.00,73.75,2.00,648.00
687,Zensar Tech,288.55,-2.04,11125,288.75,290.00,47.00,39.00
688,Zuari Agro Chem,98.20,-0.30,22367,98.90,99.50,1.00,199.00
689,Zydus Wellness,2100.95,-0.22,3791,2096.30,2110.00,40.00,40.00
690,Company,LTP,%Change,Volume,Buy Price,Sell Price,Buy Qty,Sell Qty
